0.36, 37837, 8
0.36, 37833, 8
0.48, 37828, 8
0.36, 37823, 8
0.42, 37817, 8
0.54, 37813, 8
0.36, 37810, 8
0.12, 37806, 8
0.12, 37806, 8
0.24, 37801, 8
0.36, 37799, 8
0.36, 37793, 8
0.48, 37790, 8
0.36, 37786, 8
0.36, 37782, 8
0, 37782, 8
0.36, 37778, 8
0.36, 37772, 8
0.48, 37766, 8
0.36, 37762, 8
0.36, 37756, 8
0.36, 37752, 8
0.48, 37747, 8
0.36, 37743, 8
0.36, 37736, 8
0.48, 37731, 8
0.36, 37726, 8
0.36, 37722, 8
0.36, 37716, 8
0.48, 37711, 8
0.36, 37706, 8
0.36, 37700, 8
0.36, 37695, 8
0.48, 37692, 8
0.36, 37688, 8
0.36, 37681, 8
0.36, 37676, 8
0.48, 37671, 8
0.36, 37667, 8
0.36, 37661, 8
0.36, 37657, 8
0.48, 37653, 8
0.36, 37646, 8
0.36, 37643, 8
0.48, 37638, 8
0.36, 37635, 8
0.36, 37629, 8
0.36, 37624, 8
0.48, 37620, 8
0.36, 37616, 8
0.36, 37610, 8
0.36, 37605, 8
0.66, 37602, 8
0.36, 37598, 8
0.36, 37593, 8
0.54, 37587, 8
0.84, 37579, 8
0.54, 37574, 8
0.36, 37569, 8
0.54, 37561, 8
0.54, 37557, 8
0.48, 37552, 8
0.42, 37547, 8
0.72, 37541, 8
0.54, 37538, 8
0.24, 37535, 8
0.18, 37533, 8
0.18, 37530, 8
0.18, 37527, 8
0.24, 37523, 8
0, 37523, 8
0.84, 37521, 8
0.78, 37514, 8
0.36, 37509, 8
0.48, 37505, 8
0.48, 37500, 8
0.42, 37494, 8
0.48, 37489, 8
0.24, 37487, 8
0.18, 37485, 8
0.12, 37484, 8
0.18, 37483, 8
0.3, 37480, 8
0.36, 37477, 8
0.36, 37473, 8
0.36, 37470, 8
0.36, 37467, 8
0, 37467, 8
0.24, 37465, 8
0.36, 37462, 8
0.36, 37457, 8
0.36, 37454, 8
0.36, 37451, 8
0.36, 37448, 8
0.24, 37446, 8
0.06, 37445, 8
0.3, 37443, 8
0.36, 37440, 8
0.36, 37436, 8
0.36, 37431, 8
0.36, 37428, 8
0.36, 37426, 8
0.48, 37422, 8
0.42, 37419, 8
0.36, 37417, 8
0.36, 37414, 8
0.36, 37411, 8
0.48, 37407, 8
0.36, 37402, 8
0.36, 37395, 8
0.36, 37392, 8
0.48, 37388, 8
0.36, 37385, 8
0.36, 37381, 8
0.36, 37379, 8
0.54, 37376, 8
0.36, 37372, 8
0.36, 37368, 8
0.36, 37364, 8
0.36, 37361, 8
2.70432, 35845, 8
2.52, 35194, 8
2.22, 34282, 8
2.58, 33888, 8
2.4, 33600, 8
2.46, 33425, 8
2.88, 33276, 8
2.88, 33193, 8
2.64, 33109, 8
2.64, 33045, 8
2.76, 32971, 8
2.88, 32915, 8
2.64, 32862, 8
2.64, 32826, 8
2.88, 32783, 8
2.4, 32836, 8
1.08, 32851, 8
1.14, 32858, 8
0.96, 32875, 8
0.9, 32885, 8
0.56832, 32868, 8
0, 32867, 8
0.78, 32881, 8
1.14, 32919, 8
0.96, 32923, 8
1.2, 32947, 8
1.02, 32937, 8
0.72, 32946, 8
0.9, 32958, 8
1.2, 32960, 8
1.32, 32960, 8
1.08, 32951, 8
1.08, 32945, 8
1.2, 32956, 8
1.2, 32956, 8
1.2, 32952, 8
1.08, 32956, 8
1.2, 32968, 8
1.2, 32968, 8
1.2, 32966, 8
1.08, 32972, 8
1.26, 32973, 8
1.08, 32992, 8
1.38, 32989, 8
1.2, 33006, 8
1.14, 33011, 8
1.2, 33017, 8
1.38, 33028, 8
1.26, 33038, 8
0.72, 33038, 8
0.84, 33048, 8
0.72, 33052, 8
0.78, 33055, 8
0.78, 33056, 8
0.84, 33053, 8
0.84, 33055, 8
0.72, 33062, 8
0.84, 33062, 8
0.84, 33065, 8
0.72, 33065, 8
0.84, 33063, 8
0.84, 33069, 8
0.72, 33069, 8
0.84, 33073, 8
0.66, 33079, 8
0.9, 33078, 8
0.72, 33084, 8
0.72, 33089, 8
0.84, 33090, 8
0.84, 33095, 8
0.66, 33098, 8
0.72, 33102, 8
0.9, 33110, 8
0.78, 33111, 8
0.54, 33119, 8
0.42, 33122, 8
0.72, 33132, 8
0.78, 33133, 8
0.36, 33134, 8
0.36, 33140, 8
0.54, 33138, 8
0.42, 33140, 8
0.42, 33141, 8
0.42, 33141, 8
0.48, 33144, 8
0.54, 33148, 8
0.42, 33148, 8
0.48, 33150, 8
0.54, 33152, 8
0.72, 33153, 8
0.42, 33155, 8
0.48, 33152, 8
0.54, 33151, 8
0.48, 33151, 8
0.48, 33152, 8
0.3, 33150, 8
0.36, 33150, 8
0.36, 33151, 8
0.36, 33155, 8
0.54, 33156, 8
0.36, 33159, 8
0.36, 33159, 8
0.48, 33163, 8
0.54, 33163, 8
0.54, 33169, 8
0.36, 33165, 8
0.66, 33166, 8
0.72, 33167, 8
0.72, 33168, 8
0.72, 33169, 8
0.84, 33165, 8
0.84, 33166, 8
0.72, 33172, 8
0.36, 33171, 8
0.06, 33171, 8
0, 33171, 8
0, 33171, 8
0, 33171, 8
0, 33171, 8
0.42, 33170, 8
0.9, 33186, 8
0.54, 33190, 8
0.78, 33202, 8
0.96, 33204, 8
0.84, 33208, 8
0.72, 33206, 8
0.84, 33206, 8
0.78, 33205, 8
0.72, 33202, 8
0.78, 33208, 8
0.96, 33207, 8
0.72, 33209, 8
0.72, 33211, 8
0.78, 33209, 8
0.72, 33207, 8
0.9, 33206, 8
0.72, 33208, 8
0.84, 33209, 8
0.78, 33209, 8
0.72, 33209, 8
0.78, 33213, 8
0.84, 33217, 8
0.84, 33222, 8
0.72, 33224, 8
0.84, 33228, 8
0.84, 33229, 8
0.72, 33233, 8
0.72, 33232, 8
0.84, 33235, 8
0.84, 33234, 8
0.72, 33232, 8
0.84, 33235, 8
0.84, 33233, 8
0.72, 33236, 8
0.9, 33240, 8
1.32, 33248, 8
1.26, 33248, 8
0.96, 33253, 8
0.66, 33253, 8
0.96, 33254, 8
0.84, 33250, 8
1.02, 33255, 8
0.84, 33255, 8
0.9, 33256, 8
1.2, 33260, 8
1.08, 33265, 8
0.84, 33265, 8
0.84, 33265, 8
1.14, 33265, 8
1.08, 33264, 8
1.08, 33265, 8
0.9, 33269, 8
0.84, 33272, 8
1.02, 33272, 8
0.84, 33275, 8
0.84, 33275, 8
1.14, 33279, 8
1.2, 33277, 8
1.08, 33274, 8
1.08, 33274, 8
1.02, 33274, 8
0.84, 33275, 8
0.9, 33276, 8
0.96, 33275, 8
0.72, 33278, 8
1.26, 33279, 8
1.08, 33282, 8
1.08, 33286, 8
1.2, 33285, 8
1.08, 33283, 8
0.78, 33282, 8
0.78, 33282, 8
1.2, 33282, 8
1.32, 33284, 8
1.08, 33284, 8
0.96, 33284, 8
0.96, 33288, 8
0.96, 33286, 8
0.78, 33287, 8
0.72, 33287, 8
0.72, 33288, 8
0.66, 33288, 8
0.36, 33290, 8
0.54, 33287, 8
0.72, 33289, 8
0.72, 33291, 8
0.72, 33289, 8
0.84, 33291, 8
0.84, 33291, 8
0.72, 33288, 8
0.72, 33289, 8
0.84, 33289, 8
0.72, 33291, 8
0.84, 33290, 8
0.72, 33292, 8
0.72, 33295, 8
0.72, 33301, 8
0.9, 33304, 8
0.84, 33307, 8
1.02, 33311, 8
1.14, 33313, 8
0.84, 33311, 8
1.02, 33310, 8
0.9, 33312, 8
0.84, 33313, 8
0.84, 33312, 8
0.72, 33313, 8
0.84, 33311, 8
0.72, 33308, 8
0.84, 33310, 8
0.72, 33308, 8
0.78, 33309, 8
0.72, 33310, 8
0.84, 33309, 8
0.84, 33310, 8
0.72, 33311, 8
0.84, 33313, 8
0.84, 33315, 8
0.72, 33317, 8
0.84, 33317, 8
0.72, 33321, 8
0.48, 33320, 8
0.18, 33320, 8
0.78, 33324, 8
0.42, 33327, 8
0.36, 33329, 8
0.36, 33330, 8
0.48, 33331, 8
0.36, 33330, 8
0.36, 33330, 8
0.48, 33331, 8
0.36, 33332, 8
0.36, 33336, 8
0.36, 33336, 8
0.48, 33337, 8
0.36, 33339, 8
0.36, 33339, 8
0.48, 33337, 8
0.42, 33338, 8
0.06, 33338, 8
0.18, 33337, 8
0.42, 33338, 8
0.54, 33340, 8
0.54, 33341, 8
0.36, 33340, 8
0.36, 33340, 8
0.72, 33341, 8
0.36, 33341, 8
0.36, 33344, 8
0.66, 33347, 8
0.96, 33348, 8
0.6, 33348, 8
0.42, 33347, 8
0.54, 33348, 8
0.48, 33349, 8
0.3, 33350, 8
0.36, 33350, 8
0.36, 33351, 8
0.48, 33352, 8
0.36, 33353, 8
0.3, 33353, 8
0.24, 33351, 8
0.48, 33351, 8
0.36, 33350, 8
0.36, 33351, 8
0.36, 33351, 8
0, 33351, 8
0.18, 33352, 8
0.18, 33352, 8
0.12, 33352, 8
0.06, 33352, 8
0, 33352, 8
0, 33352, 8
0, 33352, 8
0.3, 33352, 8
0.42, 33358, 8
0.3, 33360, 8
0.36, 33363, 8
0.12, 33363, 8
0.12, 33363, 8
0.24, 33363, 8
0.48, 33366, 8
0.24, 33369, 8
0.06, 33369, 8
0.18, 33368, 8
0.36, 33369, 8
0.36, 33372, 8
0.36, 33375, 8
0.36, 33378, 8
0.48, 33381, 8
0.36, 33383, 8
0.18, 33383, 8
0.12, 33383, 8
0.12, 33382, 8
0.36, 33381, 8
0.36, 33383, 8
0, 33383, 8
0.18, 33383, 8
0.36, 33385, 8
0.18, 33386, 8
0.48, 33386, 8
0.36, 33386, 8
0.36, 33386, 8
0.48, 33386, 8
0.36, 33387, 8
0.36, 33389, 8
0.36, 33393, 8
0.24, 33394, 8
0, 33394, 8
0, 33394, 8
0, 33394, 8
0.06, 33394, 8
0.9, 33400, 8
0.96, 33402, 8
0.6, 33406, 8
0.54, 33408, 8
0.36, 33408, 8
0.48, 33409, 8
0.36, 33410, 8
0.36, 33410, 8
0.18, 33410, 8
0.42, 33410, 8
0.36, 33411, 8
0.36, 33411, 8
0.36, 33411, 8
0.48, 33412, 8
0.36, 33410, 8
0.36, 33409, 8
0.48, 33411, 8
0.36, 33410, 8
0.36, 33410, 8
0.48, 33410, 8
0.36, 33409, 8
0.36, 33410, 8
0.48, 33409, 8
0.36, 33410, 8
0.36, 33409, 8
0.36, 33408, 8
0.48, 33409, 8
0.36, 33409, 8
0.36, 33409, 8
0.42, 33410, 8
0.42, 33411, 8
0.36, 33413, 8
0.36, 33415, 8
0.36, 33416, 8
0.48, 33417, 8
0.36, 33416, 8
0.36, 33416, 8
0.36, 33416, 8
0.48, 33416, 8
0.36, 33416, 8
0.36, 33416, 8
0.48, 33417, 8
0.36, 33419, 8
0.36, 33422, 8
0.36, 33422, 8
0.48, 33423, 8
0.36, 33424, 8
0.36, 33425, 8
0.36, 33425, 8
0.48, 33426, 8
0.36, 33426, 8
0.36, 33427, 8
0.36, 33430, 8
0.3, 33430, 8
0.36, 33430, 8
0.12, 33430, 8
0, 33430, 8
0, 33430, 8
0, 33430, 8
0, 33430, 8
0.06, 33430, 8
0.24, 33430, 8
0.48, 33431, 8
0.12, 33431, 8
0, 33431, 8
0, 33431, 8
0, 33431, 8
0, 33431, 8
0.48, 33431, 8
0.54, 33434, 8
0.18, 33434, 8
0.18, 33434, 8
0.24, 33434, 8
0.12, 33434, 8
1.86, 33462, 8
1.32, 33468, 8
0.96, 33465, 8
1.02, 33462, 8
1.08, 33458, 8
0.29664, 33454, 8
0.12, 33453, 8
0.12, 33453, 8
1.2, 33458, 8
1.02, 33463, 8
1.08, 33458, 8
1.02, 33452, 8
0.9, 33447, 8
1.08, 33443, 8
0.54, 33439, 8
0, 33439, 8
1.26, 33442, 8
1.38, 33445, 8
1.5, 33447, 8
1.02, 33444, 8
1.2, 33445, 8
0.9, 33444, 8
1.02, 33445, 8
1.08, 33445, 8
1.14, 33446, 8
0.78, 33446, 8
0.72, 33445, 8
0.72, 33448, 8
0.72, 33447, 8
0.42, 33448, 8
0.48, 33448, 8
0.54, 33448, 8
0.42, 33448, 8
0.36, 33448, 8
0.48, 33448, 8
0.36, 33448, 8
0.36, 33448, 8
0.48, 33448, 8
0.36, 33449, 8
0.36, 33450, 8
0.36, 33451, 8
0.48, 33451, 8
0.42, 33452, 8
0.36, 33453, 8
0.36, 33454, 8
0.48, 33455, 8
0.36, 33456, 8
0.36, 33457, 8
0.36, 33459, 8
0.48, 33460, 8
0.36, 33461, 8
0.36, 33463, 8
0.42, 33464, 8
0.36, 33464, 8
0.48, 33464, 8
0.36, 33464, 8
0.36, 33465, 8
0.48, 33464, 8
0.36, 33464, 8
0.36, 33462, 8
0.48, 33462, 8
0.36, 33461, 8
0.36, 33462, 8
0.36, 33461, 8
0.48, 33461, 8
0.36, 33461, 8
0.36, 33460, 8
0.48, 33460, 8
0.36, 33459, 8
0.36, 33459, 8
0.54, 33458, 8
0.6, 33459, 8
0.36, 33460, 8
0.54, 33460, 8
0.66, 33462, 8
0.54, 33462, 8
0.42, 33464, 8
0.72, 33463, 8
0.72, 33464, 8
0.24, 33464, 8
0, 33464, 8
0, 33464, 8
0, 33464, 8
0, 33464, 8
0.24, 33464, 8
0.78, 33466, 8
0.6, 33466, 8
0.72, 33469, 8
1.08, 33473, 8
0.84, 33472, 8
0.72, 33473, 8
0.84, 33471, 8
0.84, 33471, 8
0.72, 33473, 8
2.16432, 47137, 8
2.28, 52943, 8
1.56, 51101, 8
1.8, 49840, 8
0.95088, 49569, 8
0, 49569, 8
0.12, 49330, 8
0, 49330, 8
0.84, 48998, 8
1.02, 49959, 8
1.38, 50339, 8
1.02, 50974, 8
1.38, 51254, 8
1.14, 51661, 8
1.02, 51649, 8
1.14, 51756, 8
1.2, 52067, 8
1.26, 52087, 8
1.44, 52408, 8
1.56, 52496, 8
1.2, 52726, 8
1.56, 52786, 8
1.44, 52654, 8
1.44, 52697, 8
1.56, 52765, 8
1.32, 52882, 8
1.44, 53035, 8
1.44, 53139, 8
1.44, 53223, 8
1.32, 53333, 8
1.56, 53397, 8
1.5, 53329, 8
1.5, 53389, 8
1.68, 53482, 8
1.86, 53467, 8
2.16, 53522, 8
1.98, 53654, 8
2.52, 53618, 8
2.64, 53720, 8
3, 53768, 8
3.24, 53797, 8
3.78, 53967, 8
4.14, 54016, 8
4.56, 54207, 8
5.16, 54343, 8
4.02, 54245, 8
4.32, 54197, 8
3.36, 54171, 8
3.54, 53983, 8
3.54, 53827, 8
3.78, 53733, 8
3.6, 53665, 8
3.78, 53614, 8
3.96, 53608, 8
3.6, 53600, 8
3.84, 53594, 8
3.84, 53579, 8
3.72, 53570, 8
3.72, 53581, 8
3.96, 53585, 8
3.6, 53661, 8
3.6, 53749, 8
3.6, 53815, 8
3.72, 53876, 8
3.6, 53943, 8
3.9, 53931, 8
3.72, 53967, 8
4.02, 54027, 8
3.6, 54070, 8
3.6, 53922, 8
3.36, 53832, 8
3.66, 53821, 8
3.66, 53849, 8
3.66, 53920, 8
4.02, 53943, 8
3.96, 53977, 8
4.02, 53998, 8
4.08, 54031, 8
4.08, 54063, 8
4.2, 54026, 8
4.2, 54041, 8
3.84, 54096, 8
4.08, 54135, 8
3.96, 54181, 8
4.2, 54181, 8
3.96, 54196, 8
4.08, 54238, 8
3.96, 54274, 8
4.2, 54261, 8
4.14, 54253, 8
4.32, 54292, 8
4.38, 54313, 8
4.26, 54349, 8
4.5, 54375, 8
4.08, 54402, 8
4.08, 54284, 8
4.32, 54181, 8
4.14, 54135, 8
4.14, 54137, 8
4.38, 54174, 8
4.5, 54191, 8
3.42, 54177, 8
3.9, 54102, 8
3.42, 54089, 8
3.66, 54098, 8
3.72, 54127, 8
3.9, 54125, 8
3.72, 54139, 8
3.72, 54166, 8
3.72, 54191, 8
3.84, 54196, 8
3.6, 54223, 8
3.84, 54240, 8
3.96, 54205, 8
3.84, 54212, 8
3.96, 54184, 8
4.08, 54133, 8
3.84, 54126, 8
2.64, 54133, 8
2.548, 54106, 8
0.628, 54098, 8
0, 54098, 8
0, 54098, 8
0.12, 54091, 8
0.12, 54091, 8
1.56, 54060, 8
2.16, 54067, 8
2.52, 54064, 8
2.1, 54078, 8
1.86, 54079, 8
2.16, 54084, 8
1.98, 54082, 8
2.04, 54084, 8
2.16, 54083, 8
1.92, 54089, 8
2.04, 54099, 8
2.16, 54105, 8
2.04, 54106, 8
2.04, 54097, 8
2.16, 54095, 8
1.92, 54107, 8
2.04, 54117, 8
2.04, 54121, 8
2.04, 54123, 8
2.04, 54132, 8
1.74, 54139, 8
1.74, 54126, 8
1.74, 54131, 8
1.74, 54141, 8
1.56, 54116, 8
1.74, 54081, 8
1.44, 54069, 8
1.56, 54067, 8
1.44, 54074, 8
1.44, 54078, 8
1.44, 54083, 8
1.44, 54087, 8
1.44, 54091, 8
1.44, 54093, 8
1.5, 54098, 8
1.8, 54106, 8
1.68, 54106, 8
1.8, 54112, 8
1.68, 54118, 8
1.68, 54119, 8
1.68, 54125, 8
1.68, 54132, 8
1.5, 54120, 8
1.56, 54114, 8
1.62, 54123, 8
1.74, 54127, 8
1.8, 54132, 8
1.44, 54128, 8
1.62, 54090, 8
2.1, 54023, 8
2.04, 53964, 8
1.98, 53920, 8
1.92, 53909, 8
1.68, 53921, 8
1.68, 53930, 8
1.8, 53929, 8
1.8, 53931, 8
1.68, 53938, 8
1.8, 53944, 8
1.68, 53948, 8
1.8, 53953, 8
1.68, 53956, 8
1.8, 53961, 8
1.8, 53965, 8
1.74, 53963, 8
1.92, 53970, 8
2.1, 53977, 8
2.22, 53983, 8
2.22, 53992, 8
2.34, 54004, 8
2.82, 53998, 8
2.76, 54004, 8
3.12, 54021, 8
3.48, 54037, 8
3.24, 54042, 8
3.12, 54008, 8
3.18, 53993, 8
2.7, 54004, 8
2.7, 53970, 8
2.76, 53938, 8
2.94, 53913, 8
2.52, 53906, 8
2.76, 53901, 8
2.76, 53898, 8
2.64, 53894, 8
2.76, 53889, 8
2.64, 53885, 8
2.64, 53880, 8
2.64, 53879, 8
2.64, 53887, 8
2.52, 53899, 8
2.76, 53899, 8
2.64, 53900, 8
2.52, 53914, 8
2.22, 53915, 8
1.98, 53912, 8
1.98, 53918, 8
1.86, 53908, 8
1.74, 53912, 8
1.8, 53919, 8
1.68, 53919, 8
1.8, 53910, 8
1.92, 53902, 8
1.8, 53901, 8
1.8, 53904, 8
1.68, 53904, 8
1.8, 53906, 8
1.8, 53908, 8
1.68, 53915, 8
1.8, 53916, 8
1.8, 53921, 8
1.56, 53925, 8
2.1, 53930, 8
2.1, 53918, 8
2.04, 53918, 8
2.34, 53930, 8
2.28, 53935, 8
2.7, 53934, 8
2.88, 53942, 8
2.28, 53950, 8
2.64, 53919, 8
2.46, 53900, 8
2.82, 53900, 8
2.58, 53905, 8
2.4, 53911, 8
2.4, 53897, 8
2.34, 53878, 8
2.46, 53869, 8
2.4, 53864, 8
2.4, 53863, 8
2.28, 53869, 8
2.28, 53880, 8
2.28, 53886, 8
2.4, 53884, 8
2.28, 53891, 8
2.4, 53893, 8
1.98, 53902, 8
2.04, 53886, 8
1.98, 53874, 8
2.1, 53876, 8
2.1, 53887, 8
2.28, 53888, 8
2.34, 53891, 8
2.4, 53899, 8
2.4, 53892, 8
1.98, 53894, 8
2.04, 53877, 8
1.98, 53865, 8
2.1, 53865, 8
2.1, 53874, 8
2.28, 53883, 8
2.46, 53881, 8
2.28, 53884, 8
2.4, 53884, 8
2.28, 53885, 8
2.4, 53893, 8
2.28, 53891, 8
2.4, 53894, 8
2.28, 53899, 8
2.28, 53909, 8
2.28, 53916, 8
2.28, 53924, 8
2.4, 53923, 8
2.4, 53923, 8
2.34, 53932, 8
1.98, 53929, 8
2.22, 53906, 8
2.1, 53898, 8
2.34, 53901, 8
2.34, 53908, 8
2.4, 53905, 8
2.58, 53911, 8
2.22, 53907, 8
2.16, 53882, 8
2.22, 53865, 8
2.46, 53857, 8
2.34, 53857, 8
2.28, 53866, 8
2.58, 53875, 8
2.52, 53883, 8
2.52, 53888, 8
2.64, 53889, 8
2.64, 53883, 8
2.52, 53887, 8
2.52, 53896, 8
2.76, 53892, 8
2.4, 53896, 8
2.52, 53906, 8
2.64, 53913, 8
2.64, 53911, 8
2.52, 53913, 8
2.58, 53920, 8
2.64, 53928, 8
2.7, 53932, 8
2.94, 53941, 8
2.94, 53945, 8
2.64, 53942, 8
2.58, 53917, 8
2.82, 53906, 8
2.82, 53909, 8
2.7, 53921, 8
3.12, 53918, 8
3.06, 53918, 8
2.46, 53926, 8
2.64, 53909, 8
2.7, 53897, 8
2.82, 53893, 8
2.94, 53893, 8
2.88, 53901, 8
2.94, 53908, 8
3.12, 53918, 8
3.12, 53924, 8
3.12, 53928, 8
2.58, 53940, 8
2.58, 53932, 8
2.52, 53936, 8
2.7, 53942, 8
2.88, 53943, 8
2.82, 53952, 8
3.06, 53953, 8
3.12, 53957, 8
2.52, 53948, 8
2.46, 53933, 8
2.82, 53932, 8
2.52, 53939, 8
2.16, 53931, 8
2.34, 53923, 8
2.46, 53923, 8
2.28, 53928, 8
2.28, 53930, 8
2.4, 53932, 8
2.28, 53938, 8
2.28, 53945, 8
2.28, 53952, 8
2.4, 53949, 8
2.52, 53933, 8
2.4, 53931, 8
2.28, 53937, 8
2.4, 53940, 8
2.4, 53932, 8
2.4, 53928, 8
2.34, 53934, 8
2.64, 53935, 8
2.7, 53932, 8
2.58, 53941, 8
2.16, 53931, 8
2.34, 53921, 8
2.34, 53925, 8
2.46, 53931, 8
2.7, 53930, 8
2.76, 53927, 8
2.82, 53934, 8
2.88, 53937, 8
2.76, 53941, 8
2.76, 53948, 8
2.88, 53951, 8
3, 53952, 8
2.76, 53955, 8
2.76, 53960, 8
2.88, 53968, 8
2.88, 53973, 8
2.88, 53970, 8
2.88, 53976, 8
2.88, 53983, 8
2.82, 53987, 8
3, 53986, 8
3.06, 53992, 8
3.06, 54000, 8
3.3, 54003, 8
3.42, 54008, 8
3.72, 54016, 8
3.06, 54013, 8
3.06, 53993, 8
3.36, 53987, 8
3.18, 53991, 8
3.54, 54000, 8
3.06, 54004, 8
2.64, 53989, 8
2.94, 53982, 8
2.88, 53981, 8
2.82, 53989, 8
3, 53991, 8
3, 53984, 8
3, 53981, 8
3, 53983, 8
2.76, 53990, 8
3, 53989, 8
2.88, 53993, 8
1.92, 53988, 8
1.98, 53981, 8
0.8168, 53978, 8
0, 53978, 8
0.06, 53978, 8
0.06, 53976, 8
0.36, 53975, 8
1.08, 53976, 8
0.84, 53977, 8
0.96, 53980, 8
0.78, 53976, 8
1.08, 53975, 8
0.72, 53977, 8
0.84, 53978, 8
0.96, 53980, 8
0.72, 53983, 8
1.08, 53982, 8
0.72, 53982, 8
0.96, 53983, 8
0.84, 53985, 8
0.96, 53984, 8
0.84, 53984, 8
0.84, 53986, 8
0.96, 53987, 8
0.84, 53989, 8
1.02, 53991, 8
1.14, 53994, 8
1.38, 53993, 8
1.5, 53994, 8
1.8, 53996, 8
1.92, 53995, 8
2.16, 54000, 8
2.64, 54004, 8
3.06, 54009, 8
2.52, 54014, 8
2.76, 54007, 8
2.82, 54009, 8
2.82, 54014, 8
2.82, 54021, 8
3.18, 54023, 8
2.16, 54018, 8
2.7, 54010, 8
2.28, 54004, 8
2.7, 54001, 8
2.64, 53999, 8
2.52, 54001, 8
2.64, 54004, 8
2.64, 54004, 8
2.52, 54007, 8
2.64, 54007, 8
2.34, 54012, 8
2.16, 53998, 8
2.1, 53988, 8
2.34, 53984, 8
1.74, 53987, 8
1.8, 53981, 8
1.86, 53979, 8
1.68, 53982, 8
1.8, 53985, 8
1.68, 53988, 8
1.8, 53991, 8
1.68, 53994, 8
1.68, 53996, 8
1.8, 53998, 8
1.68, 54002, 8
1.8, 54004, 8
1.8, 54007, 8
1.68, 54010, 8
1.74, 54012, 8
2.04, 54015, 8
2.04, 54018, 8
1.74, 54022, 8
1.44, 54020, 8
1.86, 54024, 8
1.5, 54023, 8
1.32, 54022, 8
1.5, 54024, 8
1.44, 54027, 8
1.44, 54031, 8
1.56, 54032, 8
1.44, 54033, 8
1.44, 54035, 8
1.56, 54031, 8
1.44, 54031, 8
1.44, 54033, 8
1.44, 54030, 8
1.68, 54024, 8
3.36432, 41421, 8
4.68, 52399, 8
2.28048, 53503, 8
0, 53532, 8
0, 53532, 8
0, 53532, 8
2.624, 52817, 8
3.96, 55478, 8
3.36, 54779, 8
2.58, 54906, 8
2.34, 54977, 8
2.52, 55152, 8
2.7, 55168, 8
2.52, 55304, 8
2.52, 55414, 8
2.64, 55534, 8
2.76, 55202, 8
3, 54461, 8
2.76, 54089, 8
2.76, 54110, 8
2.52, 54180, 8
2.64, 54226, 8
2.64, 54341, 8
2.4, 54476, 8
2.64, 54568, 8
2.16, 54573, 8
2.1, 54417, 8
2.46, 54299, 8
2.4, 54315, 8
2.22, 54308, 8
2.04, 54106, 8
2.16, 53834, 8
2.34, 53664, 8
2.04, 53585, 8
2.16, 53526, 8
2.16, 53484, 8
2.04, 53445, 8
2.16, 53411, 8
2.16, 53399, 8
2.04, 53408, 8
2.04, 53393, 8
2.04, 53408, 8
2.16, 53410, 8
2.04, 53409, 8
2.04, 53422, 8
2.16, 53435, 8
2.22, 53464, 8
2.16, 53534, 8
2.04, 53610, 8
1.74, 53567, 8
2.22, 53481, 8
2.1, 53443, 8
2.22, 53460, 8
2.28, 53528, 8
2.22, 53602, 8
2.28, 53674, 8
2.28, 53747, 8
2.28, 53810, 8
2.28, 53867, 8
2.28, 53923, 8
1.98, 53966, 8
1.98, 53939, 8
1.98, 53848, 8
2.22, 53793, 8
2.22, 53778, 8
2.28, 53806, 8
2.34, 53852, 8
2.16, 53906, 8
2.4, 53945, 8
2.28, 53973, 8
2.1, 54006, 8
1.86, 53964, 8
2.1, 53854, 8
2.22, 53772, 8
2.22, 53746, 8
2.4, 53764, 8
2.04, 53802, 8
1.92, 53709, 8
2.52, 53419, 8
2.58, 53141, 8
2.52, 52961, 8
2.46, 52909, 8
2.34, 52929, 8
2.28, 52976, 8
2.28, 53031, 8
2.28, 53083, 8
2.28, 53111, 8
2.28, 53148, 8
2.28, 53193, 8
2.28, 53231, 8
2.64, 53152, 8
2.76, 53000, 8
2.64, 52897, 8
2.4, 52903, 8
2.28, 52953, 8
2.16, 53000, 8
2.58, 53043, 8
2.52, 53085, 8
2.46, 53120, 8
2.22, 53136, 8
2.1, 53124, 8
2.46, 53121, 8
2.16, 53161, 8
2.58, 53204, 8
2.58, 53246, 8
1.98, 53262, 8
2.28, 53217, 8
2.46, 53178, 8
2.4, 53184, 8
2.46, 53217, 8
2.58, 53251, 8
2.64, 53286, 8
2.52, 53321, 8
2.52, 53357, 8
2.52, 53395, 8
2.64, 53426, 8
2.52, 53457, 8
2.64, 53489, 8
2.52, 53523, 8
2.52, 53555, 8
2.64, 53585, 8
2.64, 53612, 8
2.4, 53644, 8
2.64, 53664, 8
2.82, 53692, 8
2.88, 53675, 8
3.18, 53618, 8
3.06, 53631, 8
3.18, 53671, 8
3.3, 53701, 8
3.36, 53742, 8
3, 53748, 8
2.94, 53729, 8
3.06, 53748, 8
3.3, 53767, 8
3.66, 53725, 8
3.54, 53720, 8
3.36, 53759, 8
2.64, 53770, 8
2.7, 53763, 8
2.58, 53790, 8
2.28, 53779, 8
2.4, 53738, 8
2.52, 53706, 8
2.46, 53687, 8
2.4, 53680, 8
2.4, 53674, 8
2.4, 53670, 8
2.4, 53665, 8
2.4, 53663, 8
2.4, 53658, 8
2.4, 53655, 8
2.28, 53660, 8
2.28, 53671, 8
2.28, 53692, 8
2.28, 53711, 8
2.28, 53731, 8
2.34, 53751, 8
1.8, 53755, 8
2.04, 53727, 8
